Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,09:20,181865,9,20
에어부산,09:40,83899,9,40
이스타항공,09:50,82373,9,50
아시아나항공,09:50,95594,9,50
티웨이항공,10:00,80848,10,0
대한항공,10:10,117967,10,10
아시아나항공,10:20,104238,10,20
제주항공,10:35,81695,10,35
대한항공,10:35,117967,10,35
제주항공,10:50,78645,10,50
티웨이항공,11:05,77628,11,5
대한항공,11:10,117967,11,10
제주항공,11:15,75763,11,15
티웨이항공,11:35,77628,11,35
이스타항공,11:35,79831,11,35
제주항공,11:40,74407,11,40
대한항공,11:40,117967,11,40
제주항공,12:05,71526,12,5
아시아나항공,12:10,95594,12,10
제주항공,12:20,74407,12,20
아시아나항공,12:35,95594,12,35
티웨이항공,12:45,76611,12,45
이스타항공,12:45,79831,12,45
대한항공,12:50,167119,12,50
이스타항공,13:00,79831,13,0
에어부산,13:10,76611,13,10
아시아나항공,13:10,104238,13,10
제주항공,13:25,81695,13,25
이스타항공,13:30,79831,13,30
티웨이항공,13:30,79831,13,30
아시아나항공,13:50,181865,13,50
아시아나항공,14:10,114068,14,10
아시아나항공,14:20,181865,14,20
이스타항공,14:45,82373,14,45
이스타항공,14:55,82373,14,55
대한항공,15:10,117967,15,10
대한항공,15:40,117967,15,40
아시아나항공,15:50,114068,15,50
아시아나항공,15:55,104238,15,55
대한항공,16:00,117967,16,0
아시아나항공,16:25,114068,16,25
대한항공,16:40,117967,16,40
아시아나항공,17:00,117967,17,0
대한항공,17:00,167119,17,0
대한항공,17:20,117967,17,20
아시아나항공,17:20,181865,17,20
대한항공,18:15,167119,18,15
아시아나항공,19:50,114068,19,50
티웨이항공,19:55,82543,19,55
에어부산,20:00,83899,20,0
아시아나항공,20:20,114068,20,20
대한항공,20:30,117967,20,30
제주항공,20:50,81695,20,50
아시아나항공,20:50,104238,20,50
대한항공,20:50,117967,20,50
아시아나항공,20:55,95594,20,55
제주항공,21:05,75763,21,5
티웨이항공,21:05,80848,21,5
대한항공,21:05,117967,21,5
제주항공,21:10,75763,21,10
아시아나항공,21:10,181865,21,10
이스타항공,21:15,79831,21,15
제주항공,21:20,75763,21,20
