Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:05,90170,6,5
이스타항공,06:10,73051,6,10
이스타항공,06:15,67797,6,15
제주항공,06:15,69153,6,15
제주항공,06:25,69153,6,25
아시아나항공,06:25,90170,6,25
티웨이항공,06:40,80678,6,40
아시아나항공,06:40,90170,6,40
대한항공,06:40,96950,6,40
이스타항공,06:50,73390,6,50
에어부산,06:55,70509,6,55
티웨이항공,07:00,82204,7,0
대한항공,08:00,96950,8,0
대한항공,11:05,96950,11,5
대한항공,11:20,96950,11,20
아시아나항공,11:50,119492,11,50
대한항공,12:20,96950,12,20
티웨이항공,12:50,82204,12,50
이스타항공,12:55,82204,12,55
대한항공,13:10,96950,13,10
이스타항공,13:15,79492,13,15
제주항공,13:15,81695,13,15
티웨이항공,13:20,80678,13,20
대한항공,13:20,96950,13,20
제주항공,13:30,75763,13,30
대한항공,13:50,96950,13,50
아시아나항공,14:00,92204,14,0
아시아나항공,14:05,90170,14,5
티웨이항공,14:05,73051,14,5
대한항공,14:20,96950,14,20
아시아나항공,14:25,90170,14,25
이스타항공,14:35,67797,14,35
티웨이항공,14:35,70000,14,35
제주항공,14:40,69153,14,40
에어부산,14:55,67119,14,55
아시아나항공,15:05,88984,15,5
티웨이항공,15:15,65594,15,15
아시아나항공,15:15,88984,15,15
대한항공,15:20,96950,15,20
제주항공,15:25,66102,15,25
이스타항공,15:40,79492,15,40
제주항공,15:45,66102,15,45
아시아나항공,15:45,78475,15,45
이스타항공,15:55,73051,15,55
아시아나항공,15:55,78475,15,55
대한항공,16:00,96950,16,0
제주항공,16:05,66102,16,5
이스타항공,16:35,82204,16,35
대한항공,16:40,96950,16,40
제주항공,16:55,69153,16,55
대한항공,17:10,96950,17,10
티웨이항공,17:25,65594,17,25
티웨이항공,17:40,65594,17,40
대한항공,17:40,96950,17,40
아시아나항공,17:50,78475,17,50
에어부산,18:10,59831,18,10
티웨이항공,18:10,70000,18,10
이스타항공,18:10,73051,18,10
제주항공,18:15,66102,18,15
대한항공,18:20,96950,18,20
아시아나항공,18:25,78475,18,25
이스타항공,18:35,67797,18,35
아시아나항공,18:45,88984,18,45
티웨이항공,18:50,65933,18,50
대한항공,18:50,96950,18,50
제주항공,19:05,69153,19,5
대한항공,19:10,96950,19,10
아시아나항공,19:20,119492,19,20
이스타항공,19:25,79492,19,25
제주항공,19:35,81695,19,35
