Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:30,51356,6,30
아시아나항공,06:40,51356,6,40
대한항공,07:00,98306,7,0
제주항공,07:40,36611,7,40
티웨이항공,07:55,41017,7,55
아시아나항공,07:55,55085,7,55
이스타항공,08:10,34577,8,10
아시아나항공,08:20,55763,8,20
이스타항공,08:30,34577,8,30
티웨이항공,08:45,35424,8,45
아시아나항공,08:45,55763,8,45
이스타항공,08:50,34916,8,50
이스타항공,09:05,35085,9,5
대한항공,09:10,98306,9,10
아시아나항공,09:20,55085,9,20
에어부산,09:40,38136,9,40
아시아나항공,09:40,117967,9,40
제주항공,09:45,43560,9,45
이스타항공,09:50,37628,9,50
아시아나항공,09:50,55763,9,50
티웨이항공,10:00,41017,10,0
대한항공,10:10,98306,10,10
아시아나항공,10:20,55763,10,20
제주항공,10:35,40848,10,35
제주항공,10:50,40000,10,50
티웨이항공,11:05,44577,11,5
대한항공,11:10,98306,11,10
제주항공,11:15,40848,11,15
티웨이항공,11:35,44238,11,35
이스타항공,11:35,48306,11,35
제주항공,11:40,43560,11,40
대한항공,11:40,98306,11,40
대한항공,12:00,98306,12,0
제주항공,12:05,45085,12,5
아시아나항공,12:10,60848,12,10
티웨이항공,12:15,44238,12,15
제주항공,12:20,45085,12,20
아시아나항공,12:35,64577,12,35
이스타항공,12:45,44916,12,45
티웨이항공,12:45,47119,12,45
대한항공,12:50,160339,12,50
이스타항공,13:00,48306,13,0
대한항공,13:00,98306,13,0
에어부산,13:10,45255,13,10
제주항공,13:25,49323,13,25
이스타항공,13:30,48306,13,30
티웨이항공,13:30,51695,13,30
제주항공,14:00,57797,14,0
이스타항공,14:45,56950,14,45
이스타항공,14:55,56950,14,55
제주항공,15:00,60509,15,0
티웨이항공,15:05,58814,15,5
대한항공,15:10,98306,15,10
대한항공,15:20,98306,15,20
대한항공,15:40,98306,15,40
티웨이항공,15:50,62204,15,50
아시아나항공,15:55,87458,15,55
대한항공,16:10,98306,16,10
에어부산,16:20,56272,16,20
티웨이항공,16:20,65594,16,20
제주항공,16:25,64916,16,25
아시아나항공,16:25,79662,16,25
대한항공,16:40,98306,16,40
아시아나항공,17:00,79662,17,0
대한항공,17:00,98306,17,0
티웨이항공,17:05,65594,17,5
제주항공,17:20,66102,17,20
아시아나항공,17:20,87458,17,20
이스타항공,17:35,62204,17,35
아시아나항공,17:40,79662,17,40
제주항공,17:50,66102,17,50
이스타항공,18:05,62204,18,5
대한항공,18:05,98306,18,5
대한항공,18:15,98306,18,15
이스타항공,18:25,62712,18,25
제주항공,18:40,71526,18,40
아시아나항공,19:00,91526,19,0
대한항공,19:00,98306,19,0
티웨이항공,19:25,70000,19,25
아시아나항공,19:30,87458,19,30
이스타항공,19:45,67628,19,45
아시아나항공,19:50,79662,19,50
대한항공,19:50,98306,19,50
티웨이항공,19:55,65933,19,55
에어부산,20:00,67119,20,0
제주항공,20:00,71526,20,0
아시아나항공,20:20,64577,20,20
이스타항공,20:25,79323,20,25
티웨이항공,20:30,65933,20,30
대한항공,20:30,98306,20,30
제주항공,20:50,64916,20,50
아시아나항공,20:50,79662,20,50
대한항공,20:50,98306,20,50
아시아나항공,20:55,64577,20,55
제주항공,21:05,64916,21,5
대한항공,21:05,98306,21,5
제주항공,21:10,62034,21,10
아시아나항공,21:10,79662,21,10
이스타항공,21:15,62204,21,15
제주항공,21:20,62034,21,20
